event_id,title,location,category,plant_step,description
event_6915,Atelier Ateliers Végétaux - Étape Récolte à Sfax,Sfax,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6916,Atelier Ateliers Végétaux - Étape Entretien à Tunis,Tunis,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6917,Atelier Conférences Écologiques - Étape Entretien à Sousse,Sousse,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6918,Atelier Biodiversité - Étape Plantation à Sfax,Sfax,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6919,Atelier Ateliers Végétaux - Étape Récolte à Sfax,Sfax,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6920,Atelier Biodiversité - Étape Récolte à Gabes,Gabes,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6921,Atelier Ateliers Végétaux - Étape Croissance à Sousse,Sousse,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6922,Atelier Jardinage Urbain - Étape Entretien à Sousse,Sousse,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6923,Atelier Jardinage Urbain - Étape Germination à Gabes,Gabes,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6924,Atelier Ateliers Végétaux - Étape Plantation à Bizerte,Bizerte,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6925,Atelier Conférences Écologiques - Étape Croissance à Kairouan,Kairouan,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6926,Atelier Conférences Écologiques - Étape Récolte à Sfax,Sfax,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6927,Atelier Jardinage Urbain - Étape Plantation à Kairouan,Kairouan,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6928,Atelier Biodiversité - Étape Entretien à Kairouan,Kairouan,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6929,Atelier Conférences Écologiques - Étape Entretien à Kairouan,Kairouan,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6930,Atelier Événements Communautaires - Étape Plantation à Sfax,Sfax,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6931,Atelier Biodiversité - Étape Récolte à Bizerte,Bizerte,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6932,Atelier Biodiversité - Étape Récolte à Tunis,Tunis,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6933,Atelier Conférences Écologiques - Étape Germination à Bizerte,Bizerte,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6934,Atelier Jardinage Urbain - Étape Récolte à Kairouan,Kairouan,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6935,Atelier Ateliers Végétaux - Étape Germination à Bizerte,Bizerte,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6936,Atelier Conférences Écologiques - Étape Croissance à Gabes,Gabes,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6937,Atelier Événements Communautaires - Étape Entretien à Bizerte,Bizerte,Événements Communautaires,Entretien,"Événement sur la événements communautaires, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6938,Atelier Ateliers Végétaux - Étape Croissance à Sfax,Sfax,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6939,Atelier Conférences Écologiques - Étape Entretien à Kairouan,Kairouan,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6940,Atelier Ateliers Végétaux - Étape Entretien à Gabes,Gabes,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6941,Atelier Ateliers Végétaux - Étape Récolte à Sousse,Sousse,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6942,Atelier Conférences Écologiques - Étape Entretien à Sousse,Sousse,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6943,Atelier Conférences Écologiques - Étape Croissance à Bizerte,Bizerte,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6944,Atelier Ateliers Végétaux - Étape Plantation à Kairouan,Kairouan,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6945,Atelier Jardinage Urbain - Étape Plantation à Sfax,Sfax,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6946,Atelier Conférences Écologiques - Étape Germination à Monastir,Monastir,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6947,Atelier Conférences Écologiques - Étape Germination à Sfax,Sfax,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6948,Atelier Biodiversité - Étape Entretien à Monastir,Monastir,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6949,Atelier Événements Communautaires - Étape Croissance à Ariana,Ariana,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6950,Atelier Jardinage Urbain - Étape Entretien à Sousse,Sousse,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6951,Atelier Ateliers Végétaux - Étape Plantation à Gabes,Gabes,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6952,Atelier Jardinage Urbain - Étape Croissance à Gabes,Gabes,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6953,Atelier Biodiversité - Étape Plantation à Bizerte,Bizerte,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6954,Atelier Conférences Écologiques - Étape Récolte à Sfax,Sfax,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6955,Atelier Événements Communautaires - Étape Germination à Sfax,Sfax,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6956,Atelier Conférences Écologiques - Étape Entretien à Sfax,Sfax,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6957,Atelier Biodiversité - Étape Croissance à Gabes,Gabes,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6958,Atelier Événements Communautaires - Étape Plantation à Sousse,Sousse,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6959,Atelier Biodiversité - Étape Récolte à Ariana,Ariana,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6960,Atelier Conférences Écologiques - Étape Croissance à Tunis,Tunis,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6961,Atelier Jardinage Urbain - Étape Entretien à Sousse,Sousse,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6962,Atelier Ateliers Végétaux - Étape Germination à Monastir,Monastir,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6963,Atelier Ateliers Végétaux - Étape Plantation à Sousse,Sousse,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6964,Atelier Jardinage Urbain - Étape Entretien à Gabes,Gabes,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6965,Atelier Conférences Écologiques - Étape Croissance à Monastir,Monastir,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6966,Atelier Jardinage Urbain - Étape Entretien à Sfax,Sfax,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_6967,Atelier Événements Communautaires - Étape Germination à Ariana,Ariana,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_6968,Atelier Biodiversité - Étape Récolte à Gabes,Gabes,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_6969,Atelier Événements Communautaires - Étape Croissance à Gabes,Gabes,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_6970,Atelier Ateliers Végétaux - Étape Plantation à Ariana,Ariana,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_6971,Atelier Événements Communautaires - Étape Récolte à Tunis,Tunis,Événements Communautaires,Récolte,"Événement sur la événements communautaires, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
